Title (display_name),DOI (doi),Is open access (is_oa),Open Alex ID (id)
Anxiety sensitivity risk reduction in smokers: A randomized control trial examining effects on panic,https://doi.org/10.1016/j.brat.2015.12.011,TRUE,W2215121710
"A randomized controlled trial of a faith-placed, lay health advisor delivered smoking cessation intervention for rural residents",https://doi.org/10.1016/j.pmedr.2016.03.006,TRUE,W2328233045
Effectiveness of proactive telephone counselling for smoking cessation in parents: Study protocol of a randomized controlled trial,https://doi.org/10.1186/1471-2458-11-732,TRUE,W2146019552
"The effect of N-acetylcysteine on brain glutamate and gamma-aminobutyric acid concentrations and on smoking cessation: A randomized, double-blind, placebo-controlled trial",https://doi.org/10.1177/0269881117730660,TRUE,W2756028355
Economic Evaluation of a Web-Based Tailored Lifestyle Intervention for Adults: Findings Regarding Cost-Effectiveness and Cost-Utility From a Randomized Controlled Trial,https://doi.org/10.2196/jmir.3159,TRUE,W2128682540
Using air-quality feedback to encourage disadvantaged parents to create a smoke-free home: Results from a randomised controlled trial,https://doi.org/10.1016/j.envint.2018.07.039,TRUE,W2887432972
"The BeHealthyR Study: a randomized trial of a multicomponent intervention to reduce stress, smoking and improve financial health of low-income residents in Rotterdam",https://doi.org/10.1186/s12889-018-5728-7,TRUE,W2883915743
Muslim communities learning about second-hand smoke: a pilot cluster randomised controlled trial and cost-effectiveness analysis,https://doi.org/10.1038/npjpcrm.2015.52,TRUE,W1914531744
"A randomized, controlled trial of adding expired carbon monoxide feedback to brief stop smoking advice: Evaluation of cognitive and behavioral effects.",https://doi.org/10.1037/a0021821,TRUE,W2025940578
A randomized crossover study of web-based media literacy to prevent smoking,https://doi.org/10.1093/her/cyv062,TRUE,W2261809144
Health education for reducing tobacco consumption in Shanghai based on the health versus financial framing effect: A randomized field study,https://doi.org/10.18332/tid/99610,TRUE,W2909515892
Children Learning About Secondhand Smoke (CLASS II): protocol of a pilot cluster randomised controlled trial: Table 1,https://doi.org/10.1136/bmjopen-2015-008749,TRUE,W1939398213
Children Learning About Secondhand Smoke (CLASS II): A Pilot Cluster Randomized Controlled Trial,https://doi.org/10.1093/ntr/nty090,TRUE,W2804029092
Patient self-management in primary care patients with mild COPD – protocol of a randomised controlled trial of telephone health coaching,https://doi.org/10.1186/s12890-015-0011-5,TRUE,W2158914212
"Atomoxetine treatment for nicotine withdrawal: a pilot double-blind, placebo-controlled, fixed-dose study in adult smokers",https://doi.org/10.1186/1744-859x-11-6,TRUE,W2116052799
Training pharmacists and pharmacy assistants in the stage-of-change model of smoking cessation: a randomised controlled trial in Scotland,https://doi.org/10.1136/tc.7.3.253,TRUE,W2048705335
The smoking cessation in pregnancy incentives trial (CPIT): study protocol for a phase III randomised controlled trial,https://doi.org/10.1186/s13063-019-4042-8,TRUE,W2998782976
Smoking cessation initiated during hospital stay for patients with coronary artery disease: a randomized controlled trial,https://doi.org/10.1503/cmaj.080862,TRUE,W2138493072
Smoking Termination Opportunity for inPatients (STOP): superiority of a course of varenicline tartrate plus counselling over counselling alone for smoking cessation: a 12-month randomised controlled trial for inpatients,https://doi.org/10.1136/thoraxjnl-2012-202484,TRUE,W2128299591
The efficacy of vigorous-intensity exercise as an aid to smoking cessation in adults with elevated anxiety sensitivity: study protocol for a randomized controlled trial,https://doi.org/10.1186/1745-6215-13-207,TRUE,W2140695416
Evaluating the effectiveness and cost-effectiveness of the Smoking Treatment Optimisation in Pharmacies (STOP) intervention: protocol for a cluster randomised controlled trial,https://doi.org/10.1186/s13063-019-3368-6,TRUE,W2953322372
Randomised controlled trial to evaluate the efficacy and usability of a computerised phone-based lifestyle coaching system for primary and secondary prevention of stroke,https://doi.org/10.1186/s12883-016-0540-4,TRUE,W2268760121
Protocol for CHANGE: a randomized clinical trial assessing lifestyle coaching plus care coordination versus care coordination alone versus treatment as usual to reduce risks of cardiovascular disease in adults with schizophrenia and abdominal obesity,https://doi.org/10.1186/s12888-015-0465-2,TRUE,W1946483406
"Fluoxetine, smoking, and history of major depression: A randomized controlled trial.",https://doi.org/10.1037/0022-006x.75.1.85,TRUE,W2140692106
A randomised controlled trial examining the efficacy of smoking-related response inhibition training in smokers: a study protocol,https://doi.org/10.1186/s12889-018-6109-y,TRUE,W2898876877
An Economic Evaluation of a Video- and Text-Based Computer-Tailored Intervention for Smoking Cessation: A Cost-Effectiveness and Cost-Utility Analysis of a Randomized Controlled Trial,https://doi.org/10.1371/journal.pone.0110117,TRUE,W2042087272
Behavioural counselling in general practice for the promotion of healthy behaviour among adults at increased risk of coronary heart disease: randomised trial Commentary: Treatment allocation by the method of minimisation,https://doi.org/10.1136/bmj.319.7215.943,TRUE,W1601229437
The improving care in chronic obstructive lung disease study: CAROL improving processes of care and quality of life of COPD patients in primary care: study protocol for a randomized controlled trial,https://doi.org/10.1186/1745-6215-15-96,TRUE,W2125831582
A randomized controlled trial of two primary school intervention strategies to prevent early onset tobacco smoking,https://doi.org/10.1016/s0376-8716(01)00184-3,FALSE,W2114671239
A randomised clinical trial of nicotine patches for treatment of spit tobacco addiction among adolescents,https://doi.org/10.1136/tc.12.suppl_4.iv11,TRUE,W2134333542
Brief advice and active referral for smoking cessation services among community smokers: a study protocol for randomized controlled trial,https://doi.org/10.1186/s12889-016-3084-z,TRUE,W2369156632
A randomized controlled trial of directive and nondirective smoking cessation coaching through an employee quitline,https://doi.org/10.1186/s12889-016-3202-y,TRUE,W2464184828
Protocol for an Economic Evaluation of the Quitlink Randomized Controlled Trial for Accessible Smoking Cessation Support for People With Severe Mental Illness,https://doi.org/10.3389/fpsyt.2019.00618,TRUE,W2965853475
Open randomised trial of intermittent very low energy diet together with nicotine gum for stopping smoking in women who gained weight in previous attempts to quit Commentary: results are unlikely to be as good in routine practice,https://doi.org/10.1136/bmj.319.7208.490,TRUE,W1541187971
Do cravings predict smoking cessation in smokers calling a national quit line: secondary analyses from a randomised trial for the utility of ‘urges to smoke’ measures,https://doi.org/10.1186/s13011-015-0011-8,TRUE,W2054842875
Randomised controlled trial of home based motivational interviewing by midwives to help pregnant smokers quit or cut down,https://doi.org/10.1136/bmj.331.7513.373,TRUE,W2169284829
The Cessation in Pregnancy Incentives Trial (CPIT): study protocol for a randomized controlled trial,https://doi.org/10.1186/1745-6215-13-113,TRUE,W2140053468
A randomised trial of nicotine assisted reduction to stop in pharmacies - the redpharm study,https://doi.org/10.1186/1471-2458-12-182,TRUE,W2033191596
"IntEgrating Smoking Cessation treatment As part of usual Psychological care for dEpression and anxiety (ESCAPE): protocol for a randomised and controlled, multicentre, acceptability, feasibility and implementation trial",https://doi.org/10.1186/s40814-018-0385-2,TRUE,W2912932241
Randomised controlled trial of tailored support to increase physical activity and reduce smoking in smokers not immediately ready to quit: protocol for the Trial of physical Activity-assisted Reduction of Smoking (TARS) Study,https://doi.org/10.1136/bmjopen-2020-043331,TRUE,W3096483169
"Smoking cessation among diabetes patients: results of a pilot randomized controlled trial in Kerala, India",https://doi.org/10.1186/1471-2458-13-47,TRUE,W1987286766
"Smoking Cessation Among Diabetic Patients in Kerala, India: 1-Year Follow-up Results From a Pilot Randomized Controlled Trial",https://doi.org/10.2337/dc14-1863,TRUE,W2167787623
A pharmacist-led system-change smoking cessation intervention for smokers admitted to Australian public hospitals (GIVE UP FOR GOOD): study protocol for a randomised controlled trial,https://doi.org/10.1186/1745-6215-14-148,TRUE,W2164572986
Lessons learned from recruiting socioeconomically disadvantaged smokers into a pilot randomized controlled trial to explore the role of Exercise Assisted Reduction then Stop (EARS) smoking,https://doi.org/10.1186/1745-6215-16-1,TRUE,W2121600001
Factors associated with study attrition in a pilot randomised controlled trial to explore the role of exercise-assisted reduction to stop (EARS) smoking in disadvantaged groups,https://doi.org/10.1186/s13063-016-1641-5,TRUE,W2543372419
Which patient and treatment factors are related to successful cardiovascular risk score reduction in general practice? Results from a randomized controlled trial,https://doi.org/10.1186/1471-2296-14-123,TRUE,W2162447779
Guided Imagery for Smoking Cessation in Adults: A Randomized Pilot Trial,https://doi.org/10.1177/1533210106296773,FALSE,W1965802353
"Efficacy of a nicotine mouth spray in smoking cessation: a randomised, double-blind trial",https://doi.org/10.1183/09031936.00155811,TRUE,W2159671744
"Varenicline to Stop Long-term Nicotine Replacement Use: A Double-Blind, Randomized, Placebo-Controlled Trial",https://doi.org/10.1093/ntr/nts146,FALSE,W2100904519
Lifestyle intervention by group care prevents deterioration of Type II diabetes: a 4-year randomized controlled clinical trial,https://doi.org/10.1007/s00125-002-0904-8,TRUE,W2063978020
Efficacy of transcranial direct current stimulation (tDCS) in reducing consumption in patients with alcohol use disorders: study protocol for a randomized controlled trial,https://doi.org/10.1186/s13063-016-1363-8,TRUE,W2401177024
"A Randomized Controlled Open Comparative Trial of Varenicline vs Nicotine Patch in Adult Smokers - Efficacy, Safety and Withdrawal Symptoms (The VN-SEESAW Study) -",https://doi.org/10.1253/circj.cj-09-0803,TRUE,W2063418581
A text message intervention for quitting cigarette smoking among young adults experiencing homelessness: study protocol for a pilot randomized controlled trial,https://doi.org/10.1186/s13722-020-00187-6,TRUE,W3009609115
A randomised controlled trial of proactive telephone counselling on cold-called smokers' cessation rates,https://doi.org/10.1136/tc.2010.035956,TRUE,W2134034301
Efficacy of exercise counselling as an aid for smoking cessation: a randomized controlled trial,https://doi.org/10.1046/j.1360-0443.2003.00346.x,TRUE,W1993214323
Physical activity as an aid to smoking cessation during pregnancy (LEAP) trial: study protocol for a randomized controlled trial,https://doi.org/10.1186/1745-6215-13-186,TRUE,W2169849241
The London Exercise And Pregnant smokers (LEAP) trial: a randomised controlled trial of physical activity for smoking cessation in pregnancy with an economic evaluation,https://doi.org/10.3310/hta19840,TRUE,W1895183664
The effect of financial incentives on top of behavioral support on quit rates in tobacco smoking employees: study protocol of a cluster-randomized trial,https://doi.org/10.1186/s12889-016-3729-y,TRUE,W2528710555
Predictors of long-term smoking cessation in patients with COPD: results from a randomised controlled trial,https://doi.org/10.1183/13993003.00561-2017,TRUE,W2653397639
The Association Between Treatment Adherence to Nicotine Patches and Smoking Cessation in Pregnancy: A Secondary Analysis of a Randomized Controlled Trial,https://doi.org/10.1093/ntr/ntw080,TRUE,W2323677332
A randomized controlled trial to assess the efficacy of an interactive mobile messaging intervention for underserved smokers: Project ACTION,https://doi.org/10.1186/1471-2458-12-696,TRUE,W2038995762
Impact of Exposure to Electronic Cigarette Advertising on Susceptibility and Trial of Electronic Cigarettes and Cigarettes in US Young Adults: A Randomized Controlled Trial,https://doi.org/10.1093/ntr/ntv235,FALSE,W2180123016
"A Double-Blind, Randomised, Placebo-Controlled Trial of Cytisine for Smoking Cessation in Medium-Dependent Workers",https://doi.org/10.1375/jsc.3.1.57,FALSE,W1969626001
"A randomised controlled trial testing a web-based, computer-tailored self-management intervention for people with or at risk for chronic obstructive pulmonary disease: a study protocol",https://doi.org/10.1186/1471-2458-13-557,TRUE,W2086199893
"A randomised, crossover study on an electronic vapour product, a nicotine inhalator and a conventional cigarette. Part B: Safety and subjective effects",https://doi.org/10.1016/j.yrtph.2015.12.004,TRUE,W2202277182
"Study protocol for a randomised trial of nicotine-free cigarettes as an adjunct to usual NRT-based cessation practice, in people who wish to stop smoking",https://doi.org/10.1186/1471-2458-11-37,TRUE,W2092043681
"Effect of a Family-Centered, Secondhand Smoke Intervention to Reduce Respiratory Illness in Indigenous Infants in Australia and New Zealand: A Randomized Controlled Trial",https://doi.org/10.1093/ntr/ntu128,TRUE,W2164506120
Effectiveness and safety of nicotine patches combined with e-cigarettes (with and without nicotine) for smoking cessation: study protocol for a randomised controlled trial,https://doi.org/10.1136/bmjopen-2018-023659,TRUE,W2915333159
Identifying significant contributors for smoking cessation among male prisoners in Australia: results from a randomised clinical trial,https://doi.org/10.1136/bmjopen-2019-034046,TRUE,W3044987315
Reducing Environmental Tobacco Smoke Exposure of Preschool Children: A Randomized Controlled Trial of Class-Based Health Education and Smoking Cessation Counseling for Caregivers,https://doi.org/10.3390/ijerph120100692,TRUE,W2078723354
Brief Advice on Smoking Reduction Versus Abrupt Quitting for Smoking Cessation in Chinese Smokers: A Cluster Randomized Controlled Trial,https://doi.org/10.1093/ntr/ntx026,TRUE,W2586324138
Intervention With Brief Cessation Advice Plus Active Referral for Proactively Recruited Community Smokers,https://doi.org/10.1001/jamainternmed.2017.5793,TRUE,W2765795039
Effect of Tailoring in an Internet-Based Intervention for Smoking Cessation: Randomized Controlled Trial,https://doi.org/10.2196/jmir.1605,TRUE,W2161894014
Cardiovascular disease risk reduction in rural China: a clustered randomized controlled trial in Zhejiang,https://doi.org/10.1186/1745-6215-14-354,TRUE,W2138772833
Implementation of a comprehensive intervention for patients at high risk of cardiovascular disease in rural China: A pragmatic cluster randomized controlled trial,https://doi.org/10.1371/journal.pone.0183169,TRUE,W2745427180
The effectiveness of adding cognitive behavioural therapy aimed at changing lifestyle to managed diabetes care for patients with type 2 diabetes: design of a randomised controlled trial,https://doi.org/10.1186/1471-2458-7-74,TRUE,W1987222965
Combining Web-Based Attentional Bias Modification and Approach Bias Modification as a Self-Help Smoking Intervention for Adult Smokers Seeking Online Help: Double-Blind Randomized Controlled Trial,https://doi.org/10.2196/16342,TRUE,W3002955230
Comparing different intensities of active referral to smoking cessation services in promoting smoking cessation among community smokers: a study protocol of a cluster randomized controlled trial,https://doi.org/10.1186/s12889-018-5782-1,TRUE,W2810166265
Effects of active referral combined with a small financial incentive on smoking cessation: study protocol for a cluster randomised controlled trial,https://doi.org/10.1136/bmjopen-2020-038351,TRUE,W3095485183
Placebo-Controlled Trial of Cytisine for Smoking Cessation,https://doi.org/10.1056/nejmoa1102035,TRUE,W2023431702
Randomized controlled trial to evaluate tooth stain reduction with nicotine replacement gum during a smoking cessation program,https://doi.org/10.1186/1472-6831-12-13,TRUE,W2082046720
Incentive programmes for smoking cessation: cluster randomized trial in workplaces in Thailand,https://doi.org/10.1136/bmj.m3797,TRUE,W3092838227
A Theory-Based Video Messaging Mobile Phone Intervention for Smoking Cessation: Randomized Controlled Trial,https://doi.org/10.2196/jmir.1553,TRUE,W2154177209
Trial Protocol: Communicating DNA-based risk assessments for Crohn's disease: a randomised controlled trial assessing impact upon stopping smoking,https://doi.org/10.1186/1471-2458-11-44,TRUE,W2140840670
Postnatal support for mothers living in disadvantaged inner city areas: a randomised controlled trial,https://doi.org/10.1136/jech.2004.021808,TRUE,W2170882819
Evaluation of the 'healthy start to pregnancy' early antenatal health promotion workshop: a randomized controlled trial,https://doi.org/10.1186/1471-2393-12-131,TRUE,W2133120266
A Minimal Intervention to Promote Smoke-Free Homes among 2-1-1 Callers: North Carolina Randomized Effectiveness Trial,https://doi.org/10.1371/journal.pone.0165086,TRUE,W2548016565
Study protocol for a randomised controlled trial of Allen Carr’s Easyway programme versus Lambeth and Southwark NHS for smoking cessation,https://doi.org/10.1136/bmjopen-2017-016867,TRUE,W2784326265
The effect of a very brief smoking-reduction intervention in smokers who have no intention to quit: Study protocol for a randomized controlled trial,https://doi.org/10.1186/s12889-015-1749-7,TRUE,W2058643688
"Staying Quit After Release (SQuARe) trial protocol: a randomised controlled trial of a multicomponent intervention to maintain smoking abstinence after release from smoke-free prisons in Victoria, Australia",https://doi.org/10.1136/bmjopen-2018-027307,TRUE,W2955074074
mHealth Intervention is Effective in Creating Smoke-Free Homes for Newborns: A Randomized Controlled Trial Study in China,https://doi.org/10.1038/s41598-017-08922-x,TRUE,W2750299448
Abstinence from smoking eight years after participation in randomised controlled trial of nicotine patch,https://doi.org/10.1136/bmj.327.7405.28,TRUE,W2153356272
Effectiveness of nicotine patches in relation to genotype in women versus men: randomised controlled trial,https://doi.org/10.1136/bmj.38050.674826.ae,TRUE,W2045031661
The efficacy of varenicline in achieving abstinence among waterpipe tobacco smokers – study protocol for a randomized controlled trial,https://doi.org/10.1186/s13063-016-1761-y,TRUE,W2568970980
Efficacy of guided self-change for smoking cessation in chronic obstructive pulmonary disease patients: A randomized controlled clinical trial,https://doi.org/10.18332/tid/114227,TRUE,W2996563109
Personalized dosing of nicotine replacement therapy versus standard dosing for the treatment of individuals with tobacco dependence: study protocol for a randomized placebo-controlled trial,https://doi.org/10.1186/s13063-020-04532-7,TRUE,W3037140370
Ear Acupressure for Smoking Cessation: A Randomised Controlled Trial,https://doi.org/10.1155/2013/637073,TRUE,W2134125867
"Community based integrated intervention for prevention and management of chronic obstructive pulmonary disease (COPD) in Guangdong, China: cluster randomised controlled trial",https://doi.org/10.1136/bmj.c6387,TRUE,W1987422873
A cluster randomised controlled trial of nurse and GP partnership for care of Chronic Obstructive Pulmonary Disease,https://doi.org/10.1186/1471-2466-8-8,TRUE,W1982423169
Quit in General Practice: a cluster randomised trial of enhanced in-practice support for smoking cessation,https://doi.org/10.1186/1471-2296-11-59,TRUE,W2136992059
Care of patients with a diagnosis of chronic obstructive pulmonary disease: a cluster randomised controlled trial,https://doi.org/10.5694/mja12.10813,TRUE,W2085322115
